Fecha,Aguascalientes,Baja California,Baja California Sur,CDMX,Campeche,Chiapas,Chihuahua,Coahuila,Colima,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,Michoacán,Morelos,México,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas,semana
2021-09-29,5,10,0,17,6,3,3,5,6,3,25,3,6,33,31,3,41,6,24,10,29,6,2,6,13,17,11,12,4,32,11,3,2021-S39
2021-09-30,8,10,1,18,4,4,5,12,7,3,18,1,9,31,14,3,34,3,20,11,39,9,2,9,10,15,12,6,5,22,12,6,2021-S39
2021-10-01,1,8,0,29,4,6,7,10,5,2,21,5,14,25,21,5,28,3,26,9,32,9,3,10,7,10,10,15,3,27,9,2,2021-S39
2021-10-02,3,9,4,20,5,1,6,9,5,4,16,4,10,28,21,7,36,5,20,5,27,11,2,9,2,8,13,12,2,24,12,4,2021-S39
2021-10-03,5,11,4,23,5,2,3,7,2,2,19,5,11,27,16,12,38,3,17,6,32,10,2,2,7,6,15,9,4,18,12,4,2021-S39
2021-10-04,3,6,3,24,8,5,5,10,8,4,14,7,7,32,13,14,39,3,20,10,34,7,3,5,6,12,9,14,3,25,12,6,2021-S40
2021-10-05,6,11,1,22,5,3,8,8,1,1,23,7,8,30,16,7,21,8,17,11,18,8,4,8,6,8,10,10,4,23,13,3,2021-S40
2021-10-06,3,12,1,15,2,2,3,7,4,4,17,3,6,35,18,2,28,4,14,4,21,11,5,8,7,6,10,8,2,23,7,4,2021-S40
2021-10-07,11,11,2,15,6,6,8,6,2,2,13,5,9,21,20,7,20,1,22,11,18,5,0,7,6,8,14,8,3,17,12,3,2021-S40
2021-10-08,2,11,2,22,7,1,9,10,7,3,17,7,6,34,13,7,25,4,15,14,30,4,1,4,6,6,23,5,3,28,4,1,2021-S40
2021-10-09,6,13,3,15,4,2,3,10,2,0,12,6,12,31,18,5,26,4,5,3,20,11,3,2,6,6,8,8,0,15,9,4,2021-S40
2021-10-10,1,16,7,14,4,1,5,9,1,6,18,2,6,27,16,3,25,6,14,5,16,7,0,3,4,14,8,8,2,16,5,4,2021-S40
2021-10-11,4,12,1,23,4,3,10,13,4,2,12,4,9,24,6,6,19,7,20,9,22,11,5,5,7,12,11,9,1,14,8,6,2021-S41
2021-10-12,4,11,4,20,0,2,5,10,5,5,24,6,5,24,12,9,24,2,15,6,23,6,1,6,4,4,9,12,3,8,8,3,2021-S41
2021-10-13,2,19,0,11,2,0,9,13,2,5,23,9,2,25,10,4,25,2,12,7,18,11,5,6,4,5,10,5,3,14,12,0,2021-S41
2021-10-14,4,19,2,12,1,1,3,9,2,4,21,4,8,23,11,2,20,6,8,7,15,8,3,3,4,4,16,12,3,7,11,4,2021-S41
2021-10-15,1,9,0,20,6,1,6,4,4,1,13,7,5,31,9,1,17,2,17,11,26,4,3,5,8,6,5,6,5,20,6,1,2021-S41
2021-10-16,2,12,0,17,4,2,4,7,3,1,16,4,6,26,13,10,21,5,13,6,18,11,0,5,6,6,6,7,0,19,8,2,2021-S41
2021-10-17,4,9,1,9,6,2,3,10,3,0,15,6,5,18,6,6,19,2,12,2,19,7,0,5,1,10,7,9,2,6,8,2,2021-S41
2021-10-18,4,6,0,7,2,2,3,4,1,1,16,2,2,27,15,6,19,4,8,2,18,7,2,5,12,5,14,5,3,12,5,2,2021-S42
2021-10-19,2,15,1,13,5,0,2,4,1,0,24,6,8,18,15,5,15,0,14,3,11,2,1,4,5,9,7,5,3,14,2,4,2021-S42
2021-10-20,4,13,0,14,0,3,3,3,1,2,17,2,3,16,9,7,23,3,16,6,11,2,2,8,3,9,6,9,1,15,10,3,2021-S42
2021-10-21,5,13,1,17,2,0,4,3,1,2,18,2,5,26,16,4,16,3,10,5,17,4,0,3,4,8,6,11,1,6,5,0,2021-S42
2021-10-22,1,18,1,10,2,0,5,7,1,5,20,2,6,19,9,3,11,2,16,1,17,2,2,2,6,10,8,9,1,5,4,1,2021-S42
2021-10-23,3,14,2,5,0,0,4,7,5,3,16,7,8,19,7,2,10,1,8,7,16,3,2,7,4,7,8,6,2,11,3,6,2021-S42
2021-10-24,4,16,0,17,4,0,4,10,1,4,14,4,4,11,8,2,17,3,1,6,13,4,2,5,2,6,5,7,1,9,1,0,2021-S42
2021-10-25,2,11,1,11,3,3,6,6,3,5,10,2,4,18,6,2,15,0,8,4,15,6,4,5,4,4,9,9,4,7,8,3,2021-S43
2021-10-26,3,16,0,7,2,2,6,0,1,3,16,3,5,14,3,8,14,3,9,2,11,7,4,7,4,9,4,6,1,6,3,2,2021-S43
2021-10-27,6,9,0,5,2,0,8,6,3,0,19,2,6,14,5,3,12,1,3,7,9,7,3,1,4,6,11,3,2,14,2,3,2021-S43
2021-10-28,4,25,1,6,2,1,15,7,1,4,15,1,1,17,8,4,14,3,8,2,12,3,0,0,4,3,3,6,3,4,4,3,2021-S43
2021-10-29,2,21,0,13,0,0,10,5,2,5,19,4,4,16,9,1,10,2,6,4,17,8,1,2,7,7,4,2,0,9,4,2,2021-S43
2021-10-30,1,20,1,9,2,1,3,3,1,1,29,2,2,14,4,2,13,0,8,3,4,8,1,3,3,9,2,4,1,4,4,1,2021-S43
2021-10-31,3,6,0,6,2,0,4,6,3,6,21,4,3,7,6,1,9,1,4,3,4,4,3,5,1,3,5,0,2,9,5,0,2021-S43
2021-11-01,3,15,0,13,2,2,4,7,2,2,13,3,2,16,6,6,5,4,6,4,5,5,1,4,7,9,2,6,1,7,9,6,2021-S44
2021-11-02,5,22,1,6,3,0,9,6,0,0,9,3,1,17,4,5,9,0,10,3,7,1,0,2,3,7,7,3,1,6,3,2,2021-S44
2021-11-03,6,18,0,5,1,0,10,4,3,0,22,6,2,9,0,4,13,4,6,5,13,4,1,5,2,14,5,6,0,6,2,0,2021-S44
2021-11-04,3,27,0,6,0,0,8,3,1,0,13,4,2,9,1,3,5,3,4,3,10,3,0,2,5,6,2,5,0,5,5,1,2021-S44
2021-11-05,0,11,0,13,3,0,5,2,2,2,14,4,3,15,6,1,7,2,7,3,6,1,3,2,5,2,2,5,2,4,6,1,2021-S44
2021-11-06,1,11,1,2,0,0,10,6,3,1,13,3,1,7,1,4,12,1,6,1,8,4,2,1,2,9,3,3,2,5,6,1,2021-S44
2021-11-07,0,19,0,7,0,0,6,5,1,1,19,2,5,11,8,2,10,1,6,2,5,1,0,5,3,7,1,5,0,3,0,3,2021-S44
2021-11-08,3,31,0,10,1,0,9,8,0,2,14,2,2,8,2,3,20,1,5,6,4,1,1,6,2,11,5,2,2,5,3,3,2021-S45
2021-11-09,2,24,0,10,0,0,6,7,2,3,13,1,1,6,3,3,7,3,6,1,3,1,2,4,4,3,2,5,1,4,2,3,2021-S45
2021-11-10,2,22,1,5,1,0,9,4,0,0,7,1,3,11,2,1,13,3,7,4,4,1,1,4,4,14,3,3,0,3,7,0,2021-S45
2021-11-11,2,20,0,3,2,1,9,7,1,1,12,1,2,12,2,0,12,1,7,8,3,4,0,6,2,6,3,2,1,5,7,1,2021-S45
2021-11-12,1,24,0,4,1,0,8,5,1,1,9,1,2,6,4,3,9,0,4,2,2,5,0,3,2,3,2,1,0,4,0,1,2021-S45
2021-11-13,3,13,2,3,0,1,8,9,0,2,10,1,4,8,4,1,9,3,9,4,2,1,2,3,6,8,7,6,0,2,4,3,2021-S45
2021-11-14,1,28,0,8,0,2,6,3,1,2,10,4,5,5,4,0,7,0,2,2,3,3,2,4,1,8,1,2,1,6,4,1,2021-S45
2021-11-15,1,24,1,6,0,0,8,11,0,1,15,5,2,9,2,1,11,0,6,0,3,4,1,4,3,12,1,1,2,6,3,0,2021-S46
2021-11-16,2,31,1,6,1,0,8,11,0,4,17,0,3,7,4,4,4,1,9,2,3,2,0,4,3,8,2,5,0,1,2,0,2021-S46
2021-11-17,2,19,1,6,1,0,13,2,1,2,13,3,2,7,4,0,7,1,5,3,0,2,0,4,3,9,0,4,0,4,3,2,2021-S46
2021-11-18,2,14,1,8,0,1,10,4,1,1,18,3,5,4,0,2,10,2,6,5,2,0,1,2,2,10,1,1,0,2,6,0,2021-S46
2021-11-19,3,16,2,5,1,0,8,6,0,1,18,1,1,8,2,1,12,0,8,2,2,2,2,2,3,5,1,1,0,3,4,0,2021-S46
2021-11-20,2,25,0,5,0,1,12,14,0,4,10,3,2,5,0,1,6,1,4,1,6,3,0,2,2,5,2,4,2,1,6,3,2021-S46
2021-11-21,0,20,0,6,0,1,6,9,0,2,14,2,0,4,3,0,5,1,13,4,3,3,1,2,5,13,0,1,2,4,2,1,2021-S46
2021-11-22,3,31,0,2,1,0,4,4,1,2,14,0,2,5,1,0,6,0,11,3,8,5,3,6,0,14,2,2,1,4,0,0,2021-S47
2021-11-23,2,16,0,6,0,0,16,10,1,5,9,1,3,8,4,0,8,0,5,3,3,2,0,3,3,12,1,5,0,1,3,0,2021-S47
2021-11-24,1,21,2,3,1,0,13,8,0,1,8,0,3,4,5,2,5,2,4,1,3,4,0,3,0,7,2,3,0,8,2,3,2021-S47
2021-11-25,0,10,1,3,1,0,10,7,1,2,6,2,2,9,3,1,3,0,4,3,3,1,0,4,2,13,1,1,0,4,6,0,2021-S47
2021-11-26,3,25,0,8,0,1,10,9,0,4,11,2,2,5,2,2,7,0,4,3,5,2,1,1,1,8,0,1,2,2,3,0,2021-S47
2021-11-27,3,18,1,8,0,0,7,7,0,3,13,6,1,9,3,2,2,1,7,1,4,0,1,3,3,7,1,2,1,1,1,2,2021-S47
2021-11-28,2,31,5,1,0,0,9,14,0,4,10,0,2,5,3,1,6,1,4,2,4,2,0,2,1,16,2,2,1,0,0,1,2021-S47
2021-11-29,1,19,0,7,1,0,11,6,0,1,12,1,0,5,1,0,10,0,3,2,2,1,0,2,0,10,3,2,1,3,1,0,2021-S48
2021-11-30,0,19,2,5,2,0,12,5,1,3,10,1,2,2,3,0,7,1,8,1,2,1,1,4,4,2,2,2,0,5,8,2,2021-S48
2021-12-01,3,26,0,7,1,0,11,13,0,3,11,3,2,6,4,1,13,0,5,2,4,3,1,6,0,16,2,1,0,3,1,0,2021-S48
2021-12-02,1,21,1,1,1,0,12,7,0,1,11,1,1,1,0,0,5,0,6,2,3,5,1,3,0,9,4,4,1,2,2,3,2021-S48
2021-12-03,2,24,0,6,1,1,13,12,0,4,6,4,2,6,5,0,6,1,2,3,4,3,1,2,3,11,1,3,1,1,2,2,2021-S48
2021-12-04,1,26,1,3,0,0,6,8,0,0,8,0,0,6,3,0,9,1,5,0,1,1,1,1,2,12,1,1,0,1,0,3,2021-S48
2021-12-05,2,21,0,5,0,0,18,7,0,0,9,1,0,8,3,1,10,1,6,0,5,1,1,2,3,11,0,1,0,3,0,0,2021-S48
2021-12-06,3,26,1,5,1,1,11,9,0,3,16,1,2,9,2,0,4,0,3,2,4,2,1,2,4,12,2,5,0,4,1,2,2021-S49
2021-12-07,0,25,0,3,1,1,15,8,1,2,8,0,0,3,2,0,6,0,6,0,3,1,1,4,2,17,0,4,0,1,2,0,2021-S49
2021-12-08,5,30,1,9,1,2,12,0,0,2,10,0,5,3,0,0,7,1,6,0,3,0,0,4,4,16,1,2,0,2,2,2,2021-S49
2021-12-09,3,31,1,2,0,2,14,4,3,1,5,0,3,5,2,0,5,1,3,2,1,1,2,1,1,19,2,2,0,3,0,0,2021-S49
2021-12-10,0,19,0,2,1,0,11,6,0,2,7,2,1,3,0,0,7,0,4,3,4,0,0,5,3,15,0,1,1,1,0,1,2021-S49
2021-12-11,2,25,3,4,0,1,17,6,0,2,9,0,1,3,1,2,4,0,6,0,1,0,0,3,0,16,1,1,0,3,1,2,2021-S49
2021-12-12,1,25,0,3,0,0,12,4,0,4,11,2,1,3,2,0,4,0,2,1,2,0,0,4,3,15,2,2,0,2,1,0,2021-S49
2021-12-13,3,21,0,10,0,0,11,1,0,1,11,0,1,2,0,1,9,1,2,4,4,2,0,3,0,14,1,5,0,1,0,1,2021-S50
2021-12-14,3,20,0,4,0,0,20,7,0,3,13,0,2,7,2,0,7,0,7,0,1,2,0,5,2,13,1,2,0,1,0,0,2021-S50
2021-12-15,1,25,0,2,0,1,10,10,0,2,8,1,0,5,0,0,3,1,5,0,3,2,0,8,2,14,0,6,0,1,1,4,2021-S50
2021-12-16,2,19,0,3,0,0,11,9,0,2,11,0,3,2,0,0,6,1,5,0,4,4,0,1,1,9,0,3,0,0,3,3,2021-S50
2021-12-17,6,17,2,5,1,0,16,5,0,1,6,0,1,1,1,1,2,0,2,0,3,0,0,1,3,9,1,2,0,1,0,4,2021-S50
2021-12-18,3,12,0,5,0,0,17,8,0,5,13,0,1,6,2,0,7,0,3,2,2,2,1,3,1,10,0,2,1,2,1,1,2021-S50
2021-12-19,0,20,0,2,0,0,17,5,0,4,6,0,0,7,0,0,6,0,1,1,1,1,0,3,1,8,0,3,1,4,0,0,2021-S50
2021-12-20,4,23,0,4,0,1,6,5,0,2,8,2,0,5,1,0,1,0,3,2,1,0,0,4,3,10,1,3,0,1,2,2,2021-S51
2021-12-21,4,20,1,3,1,0,10,5,0,4,11,0,0,5,2,0,4,0,1,4,3,0,0,2,4,10,0,2,0,1,1,1,2021-S51
2021-12-22,2,24,0,8,0,0,16,10,0,2,7,0,0,3,1,2,6,0,2,0,1,2,0,4,2,6,1,4,0,0,0,1,2021-S51
2021-12-23,1,14,0,1,0,0,10,6,0,3,8,1,2,5,2,0,3,0,1,1,3,0,0,1,2,5,1,3,0,0,1,2,2021-S51
2021-12-24,0,21,1,5,0,0,14,6,0,3,6,2,0,3,0,0,2,0,5,1,3,0,0,5,0,13,0,3,0,0,1,2,2021-S51
2021-12-25,3,19,2,2,0,0,16,1,0,0,7,0,0,4,1,1,5,0,2,0,0,2,0,2,2,15,0,2,0,1,2,0,2021-S51
2021-12-26,1,10,0,0,0,0,16,7,0,0,11,0,0,3,1,3,2,1,2,2,0,1,1,3,6,13,0,2,0,2,0,2,2021-S51
2021-12-27,3,18,0,5,0,0,12,9,0,1,10,1,1,3,0,0,3,0,3,0,4,0,1,6,3,9,0,1,0,1,1,2,2021-S52
2021-12-28,2,17,1,1,0,1,9,5,0,1,6,0,3,7,4,0,3,1,1,0,2,0,0,2,1,10,0,5,0,1,1,1,2021-S52
2021-12-29,1,16,0,1,0,0,7,4,0,1,8,0,0,2,1,0,3,0,3,0,1,0,0,3,1,14,1,1,0,1,0,1,2021-S52
2021-12-30,6,10,1,5,0,0,4,5,0,1,2,0,2,2,0,0,3,0,3,2,1,0,0,4,1,6,0,3,0,1,0,2,2021-S52
2021-12-31,1,14,0,6,0,0,9,9,0,1,10,1,1,1,1,0,2,1,3,1,2,0,2,3,3,3,0,3,0,0,0,2,2021-S52
2022-01-01,0,14,2,5,1,0,9,4,0,1,7,0,1,1,2,0,4,0,0,1,2,1,0,1,2,3,0,4,0,1,2,1,2021-S52
2022-01-02,1,12,1,6,0,0,12,9,0,1,6,1,0,1,0,0,4,0,2,0,0,3,1,0,3,6,1,2,0,0,0,1,2021-S52
2022-01-03,1,18,2,5,1,0,15,10,0,0,5,1,1,7,0,0,7,0,2,1,0,4,0,1,1,9,1,0,0,1,3,4,2022-S01
2022-01-04,3,11,3,2,0,0,15,5,0,3,9,3,0,5,1,0,5,1,1,1,1,1,1,1,3,7,0,0,0,0,1,2,2022-S01
2022-01-05,2,18,0,5,0,1,9,9,0,0,9,1,1,4,0,1,6,1,2,1,1,0,3,3,4,7,0,2,1,2,0,4,2022-S01
2022-01-06,5,14,0,7,0,0,12,6,0,1,8,1,3,7,1,0,0,0,6,0,2,1,1,1,1,6,0,4,0,0,0,0,2022-S01
2022-01-07,0,8,0,7,0,1,5,7,0,1,7,0,2,4,1,0,5,0,4,1,1,0,2,0,0,6,0,1,0,1,1,5,2022-S01
2022-01-08,2,9,0,3,0,0,10,8,0,1,8,2,0,7,1,0,3,1,2,1,2,0,2,1,0,6,1,5,0,0,1,1,2022-S01
2022-01-09,3,20,1,7,0,0,6,5,0,2,8,0,0,8,0,1,4,2,3,0,1,0,0,1,2,5,1,1,0,1,3,0,2022-S01
2022-01-10,3,13,0,10,0,0,4,9,0,1,7,0,0,5,0,0,7,0,3,0,1,1,3,1,2,3,0,2,1,0,3,0,2022-S02
2022-01-11,0,0,1,7,0,0,0,4,0,0,2,1,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,2022-S02
2022-01-12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-S02
